IPAddress,Day,Month,Year,HH,RequestType,API,StatusCode,Bytes,Refferer,UserAgent,ResponseTime,Browser,Os,Device
244.177.75.255,27,12,2037,12,POST,/usr/login,500,5026,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2146,Others,Windows,Others
36.208.199.84,27,12,2037,12,POST,/usr/login,303,4999,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1999,Others,Linux,Mobile
62.155.204.175,27,12,2037,12,POST,/usr,404,5023,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3790,Opera,Windows,Others
157.36.53.78,27,12,2037,12,POST,/usr/admin/developer,303,4922,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3742,Opera,Windows,Others
77.37.75.106,27,12,2037,12,POST,/usr/login,502,4968,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",4328,Chrome,Windows,Others
21.128.46.117,27,12,2037,12,POST,/usr/admin,403,5077,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3053,Safari,iOS,Mobile
197.166.42.43,27,12,2037,12,POST,/usr/admin/developer,304,4982,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4349,Opera,Linux,Mobile
14.142.40.152,27,12,2037,12,POST,/usr/login,404,5014,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2802,Safari,Mac OS,Others
161.150.141.141,27,12,2037,12,POST,/usr,200,4984,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4659,Mozilla,Linux,Mobile
254.88.98.147,27,12,2037,12,POST,/usr/admin/developer,500,5048,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2615,Mozilla,Linux,Mobile
48.61.15.24,27,12,2037,12,POST,/usr,200,5056,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",996,Safari,Mac OS,Others
60.13.107.183,27,12,2037,12,POST,/usr/login,403,5025,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",914,Opera,Linux,Mobile
8.5.53.60,27,12,2037,12,POST,/usr/admin,304,4996,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4051,Others,Windows,Others
5.108.207.13,27,12,2037,12,POST,/usr/admin,403,5026,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2609,Safari,iOS,Mobile
167.191.72.215,27,12,2037,12,POST,/usr/register,404,5017,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",584,Others,Windows,Others
22.245.185.36,27,12,2037,12,POST,/usr/admin,200,5050,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1914,Mozilla,Windows,Others
53.176.246.185,27,12,2037,12,POST,/usr/admin/developer,502,5038,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1329,Opera,Windows,Others
244.151.238.99,27,12,2037,12,POST,/usr/register,304,5040,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4151,Safari,Mac OS,Others
149.42.110.120,27,12,2037,12,POST,/usr/register,304,5008,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4444,Mozilla,Windows,Others
4.199.146.34,27,12,2037,12,POST,/usr/admin,304,5010,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",767,Chrome,Linux,Mobile
51.223.182.75,27,12,2037,12,POST,/usr/admin,403,4965,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3313,Others,Windows,Others
1.111.97.128,27,12,2037,12,POST,/usr/register,303,4920,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1987,Others,Linux,Mobile
131.204.171.135,27,12,2037,12,POST,/usr/login,304,5035,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1059,Chrome,Linux,Mobile
202.68.184.87,27,12,2037,12,POST,/usr/admin/developer,502,5038,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2450,Mozilla,Linux,Mobile
63.110.31.92,27,12,2037,12,POST,/usr/register,200,5021,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1092,Chrome,Windows,Others
36.192.88.107,27,12,2037,12,POST,/usr,303,5052,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1683,Mozilla,Windows,Others
249.56.227.63,27,12,2037,12,POST,/usr/register,502,5042,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",76,Others,Windows,Others
119.76.109.14,27,12,2037,12,POST,/usr/login,200,4979,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4844,Safari,iOS,Mobile
246.149.195.146,27,12,2037,12,POST,/usr/admin,500,4995,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1025,Opera,Windows,Others
74.84.153.176,27,12,2037,12,POST,/usr/login,200,4946,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3285,Others,Windows,Others
94.202.49.7,27,12,2037,12,POST,/usr/admin/developer,303,4996,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,672,Mozilla,Linux,Mobile
49.174.236.35,27,12,2037,12,POST,/usr/login,303,5043,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",892,Opera,Windows,Others
82.160.181.91,27,12,2037,12,POST,/usr,304,5021,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4632,Safari,Mac OS,Others
147.248.137.192,27,12,2037,12,POST,/usr/login,200,4974,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3056,Chrome,Linux,Mobile
31.246.64.204,27,12,2037,12,POST,/usr/admin/developer,303,4883,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3856,Opera,Windows,Others
2.221.47.73,27,12,2037,12,POST,/usr/admin,304,4996,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3609,Others,Windows,Others
235.196.210.229,27,12,2037,12,POST,/usr/register,403,5041,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,3711,Mozilla,Linux,Mobile
98.6.153.229,27,12,2037,12,POST,/usr/admin/developer,500,4982,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1279,Others,Windows,Others
72.155.98.5,27,12,2037,12,POST,/usr/login,502,5005,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4750,Mozilla,Windows,Others
130.96.109.72,27,12,2037,12,POST,/usr/admin/developer,200,4932,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3307,Opera,Windows,Others
150.177.7.236,27,12,2037,12,POST,/usr,500,5000,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",735,Others,Linux,Mobile
33.170.236.218,27,12,2037,12,POST,/usr/login,303,5014,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1373,Safari,Mac OS,Others
203.81.83.248,27,12,2037,12,POST,/usr/register,500,5047,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1917,Mozilla,Linux,Mobile
117.183.113.234,27,12,2037,12,POST,/usr/admin/developer,502,5047,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2376,Others,Windows,Others
78.172.147.195,27,12,2037,12,POST,/usr/login,500,5031,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4453,Chrome,Linux,Mobile
47.112.20.30,27,12,2037,12,POST,/usr/login,404,5066,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1855,Chrome,Linux,Mobile
218.35.202.228,27,12,2037,12,POST,/usr/admin/developer,304,5028,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2417,Chrome,Windows,Others
42.20.232.188,27,12,2037,12,POST,/usr/admin/developer,303,4978,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1612,Opera,Linux,Mobile
110.133.24.221,27,12,2037,12,POST,/usr/register,500,5038,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1511,Others,Linux,Mobile
77.72.16.17,27,12,2037,12,POST,/usr/admin/developer,200,5070,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2901,Opera,Linux,Mobile
49.201.175.117,27,12,2037,12,POST,/usr/login,404,4964,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2822,Safari,Mac OS,Others
120.109.63.220,27,12,2037,12,POST,/usr/register,500,5006,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3280,Opera,Linux,Mobile
136.175.218.255,27,12,2037,12,POST,/usr/admin,502,4991,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1709,Safari,iOS,Mobile
45.154.244.101,27,12,2037,12,POST,/usr/register,502,5093,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4527,Chrome,Linux,Mobile
161.153.111.94,27,12,2037,12,POST,/usr,502,5046,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4063,Safari,Mac OS,Others
96.47.131.245,27,12,2037,12,POST,/usr/admin/developer,303,4970,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1611,Chrome,Linux,Mobile
163.184.29.129,27,12,2037,12,POST,/usr/register,403,4982,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3674,Opera,Linux,Mobile
122.202.242.65,27,12,2037,12,POST,/usr,502,5007,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2748,Safari,iOS,Mobile
76.97.145.58,27,12,2037,12,POST,/usr/admin/developer,500,5021,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3729,Opera,Windows,Others
252.214.214.50,27,12,2037,12,POST,/usr/admin,200,5075,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1187,Chrome,Linux,Mobile
71.74.176.129,27,12,2037,12,POST,/usr/register,200,4935,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2757,Safari,iOS,Mobile
115.58.163.57,27,12,2037,12,POST,/usr/admin/developer,304,5037,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2974,Opera,Windows,Others
150.98.78.158,27,12,2037,12,POST,/usr/login,500,5007,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2982,Chrome,Linux,Mobile
111.70.219.191,27,12,2037,12,POST,/usr/admin,200,5069,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2399,Safari,iOS,Mobile
52.135.161.8,27,12,2037,12,POST,/usr/admin/developer,500,5020,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",728,Safari,Mac OS,Others
60.176.185.93,27,12,2037,12,POST,/usr/admin/developer,502,4933,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1481,Opera,Windows,Others
161.250.175.70,27,12,2037,12,POST,/usr/admin/developer,303,4990,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4500,Mozilla,Windows,Others
255.30.91.89,27,12,2037,12,POST,/usr/login,200,4991,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1550,Opera,Windows,Others
140.219.145.221,27,12,2037,12,POST,/usr,502,4931,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1932,Mozilla,Windows,Others
204.85.99.187,27,12,2037,12,POST,/usr/admin/developer,303,4979,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4394,Chrome,Linux,Mobile
41.229.230.210,27,12,2037,12,POST,/usr/admin,502,5024,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3250,Others,Windows,Others
78.244.16.109,27,12,2037,12,POST,/usr,502,5028,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",437,Safari,iOS,Mobile
67.169.247.208,27,12,2037,12,POST,/usr/admin,502,4923,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4012,Chrome,Linux,Mobile
232.62.138.2,27,12,2037,12,POST,/usr/admin/developer,404,4993,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",203,Chrome,Linux,Mobile
87.193.60.140,27,12,2037,12,POST,/usr/login,303,5001,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3256,Others,Linux,Mobile
78.152.34.179,27,12,2037,12,POST,/usr/admin/developer,502,5091,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1049,Chrome,Linux,Mobile
234.51.43.180,27,12,2037,12,POST,/usr,500,4968,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2655,Safari,iOS,Mobile
111.197.139.121,27,12,2037,12,POST,/usr/register,404,4987,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",509,Others,Linux,Mobile
61.102.142.185,27,12,2037,12,POST,/usr,304,5086,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4671,Others,Windows,Others
78.75.181.137,27,12,2037,12,POST,/usr,500,4953,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",552,Others,Windows,Others
81.105.152.192,27,12,2037,12,POST,/usr/login,502,4957,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",434,Chrome,Windows,Others
76.52.188.7,27,12,2037,12,POST,/usr/admin/developer,304,4938,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3840,Others,Linux,Mobile
164.21.123.13,27,12,2037,12,POST,/usr,502,5093,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3859,Mozilla,Windows,Others
187.80.248.232,27,12,2037,12,POST,/usr/register,502,4976,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2492,Mozilla,Windows,Others
175.164.38.153,27,12,2037,12,POST,/usr/register,404,5110,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1423,Opera,Windows,Others
33.67.180.83,27,12,2037,12,POST,/usr,404,5016,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2401,Others,Windows,Others
156.182.175.87,27,12,2037,12,POST,/usr,403,4906,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3580,Others,Windows,Others
16.234.46.140,27,12,2037,12,POST,/usr/admin,304,4975,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1027,Others,Windows,Others
195.152.214.230,27,12,2037,12,POST,/usr,303,4973,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",599,Chrome,Windows,Others
159.254.50.89,27,12,2037,12,POST,/usr/login,500,5039,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1633,Others,Linux,Mobile
34.250.244.102,27,12,2037,12,POST,/usr/login,304,5129,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4200,Opera,Windows,Others
131.161.17.40,27,12,2037,12,POST,/usr,404,5015,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1427,Opera,Linux,Mobile
192.202.243.230,27,12,2037,12,POST,/usr/login,304,5046,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,556,Mozilla,Linux,Mobile
13.151.187.230,27,12,2037,12,POST,/usr/register,404,4917,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4910,Mozilla,Windows,Others
58.52.36.189,27,12,2037,12,POST,/usr,304,5022,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3349,Others,Linux,Mobile
116.241.128.192,27,12,2037,12,POST,/usr/login,303,5019,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,211,Mozilla,Windows,Others
229.228.46.233,27,12,2037,12,POST,/usr/login,500,4980,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2316,Opera,Linux,Mobile
89.163.167.139,27,12,2037,12,POST,/usr,304,4977,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",4694,Chrome,Windows,Others
