IPAddress,RemoteLogName,UserID,Day,Month,Year,HH,RequestType,API,StatusCode,Bytes,Refferer,UserAgent,ResponseTime,Browser,Os,Device
213.253.126.43,-,-,27,12,2037,12,PUT,/usr/login,304,4919,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",78,Chrome,Windows,Others
98.138.156.64,-,-,27,12,2037,12,DELETE,/usr/admin/developer,304,5028,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1934,Chrome,Linux,Mobile
115.49.32.34,-,-,27,12,2037,12,POST,/usr/register,200,5049,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1371,Chrome,Linux,Mobile
230.109.93.154,-,-,27,12,2037,12,POST,/usr/admin/developer,500,5040,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4549,Chrome,Linux,Mobile
168.26.5.47,-,-,27,12,2037,12,DELETE,/usr/admin,304,4975,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4069,Chrome,Linux,Mobile
139.120.218.14,-,-,27,12,2037,12,POST,/usr/login,303,5046,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",271,Opera,Windows,Others
96.240.65.47,-,-,27,12,2037,12,PUT,/usr/register,500,5012,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",199,Safari,iOS,Mobile
32.180.189.57,-,-,27,12,2037,12,DELETE,/usr/admin,200,5094,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4473,Chrome,Linux,Mobile
181.56.245.244,-,-,27,12,2037,12,PUT,/usr/admin,303,4959,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4322,Mozilla,Windows,Others
150.181.9.143,-,-,27,12,2037,12,POST,/usr/admin/developer,403,4967,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,3753,Mozilla,Linux,Mobile
83.81.180.153,-,-,27,12,2037,12,PUT,/usr,404,4976,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2158,Chrome,Windows,Others
197.224.67.28,-,-,27,12,2037,12,GET,/usr/register,500,5014,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1028,Opera,Linux,Mobile
104.45.55.199,-,-,27,12,2037,12,PUT,/usr/admin/developer,500,4915,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3907,Mozilla,Windows,Others
154.240.202.29,-,-,27,12,2037,12,POST,/usr/register,200,5030,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4960,Opera,Windows,Others
117.173.172.66,-,-,27,12,2037,12,POST,/usr/register,500,5029,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4109,Others,Windows,Others
154.174.187.88,-,-,27,12,2037,12,POST,/usr/admin,200,5073,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3051,Opera,Linux,Mobile
170.195.200.139,-,-,27,12,2037,12,DELETE,/usr/register,502,5087,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",4045,Chrome,Windows,Others
227.199.161.41,-,-,27,12,2037,12,POST,/usr,200,4978,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3180,Chrome,Linux,Mobile
38.138.252.155,-,-,27,12,2037,12,PUT,/usr,404,4996,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",99,Opera,Linux,Mobile
84.163.49.243,-,-,27,12,2037,12,DELETE,/usr/admin/developer,404,4936,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3517,Safari,iOS,Mobile
43.180.142.33,-,-,27,12,2037,12,POST,/usr,200,4949,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2347,Others,Linux,Mobile
71.177.195.254,-,-,27,12,2037,12,PUT,/usr/login,403,4984,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4988,Safari,Mac OS,Others
74.134.247.13,-,-,27,12,2037,12,POST,/usr/admin,403,5017,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4430,Chrome,Linux,Mobile
224.87.58.81,-,-,27,12,2037,12,DELETE,/usr,403,4942,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2116,Safari,iOS,Mobile
176.219.104.191,-,-,27,12,2037,12,GET,/usr/admin/developer,303,4982,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4797,Safari,iOS,Mobile
153.170.92.65,-,-,27,12,2037,12,POST,/usr,303,4951,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3199,Others,Windows,Others
203.74.25.192,-,-,27,12,2037,12,GET,/usr/admin,502,5013,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3489,Mozilla,Windows,Others
252.158.205.11,-,-,27,12,2037,12,DELETE,/usr/register,404,5022,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2371,Safari,iOS,Mobile
27.230.69.102,-,-,27,12,2037,12,DELETE,/usr,200,5046,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4083,Safari,Mac OS,Others
92.216.137.93,-,-,27,12,2037,12,GET,/usr/admin/developer,200,4968,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2095,Chrome,Linux,Mobile
203.109.245.156,-,-,27,12,2037,12,DELETE,/usr/login,200,5038,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4333,Others,Windows,Others
12.239.123.230,-,-,27,12,2037,12,POST,/usr/admin/developer,303,4953,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4274,Opera,Linux,Mobile
148.37.68.14,-,-,27,12,2037,12,GET,/usr,500,5051,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1777,Others,Windows,Others
18.44.204.138,-,-,27,12,2037,12,DELETE,/usr/login,500,5018,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4739,Mozilla,Linux,Mobile
179.249.21.19,-,-,27,12,2037,12,DELETE,/usr,502,4972,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1895,Mozilla,Linux,Mobile
115.183.65.187,-,-,27,12,2037,12,GET,/usr/login,404,4951,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",504,Opera,Windows,Others
53.6.178.166,-,-,27,12,2037,12,DELETE,/usr/register,403,5003,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3947,Opera,Windows,Others
241.201.127.92,-,-,27,12,2037,12,GET,/usr/register,403,5009,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2977,Mozilla,Linux,Mobile
77.185.98.135,-,-,27,12,2037,12,DELETE,/usr/admin,200,5001,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",4557,Others,Linux,Mobile
141.111.84.233,-,-,27,12,2037,12,DELETE,/usr,403,5035,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1549,Chrome,Linux,Mobile
185.195.237.165,-,-,27,12,2037,12,DELETE,/usr/register,303,5000,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4502,Mozilla,Linux,Mobile
42.212.26.145,-,-,27,12,2037,12,POST,/usr,200,4986,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2690,Opera,Linux,Mobile
170.42.214.14,-,-,27,12,2037,12,DELETE,/usr/register,200,4911,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2971,Others,Windows,Others
124.212.193.60,-,-,27,12,2037,12,DELETE,/usr/admin/developer,502,5075,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1478,Opera,Windows,Others
232.223.211.46,-,-,27,12,2037,12,PUT,/usr/admin/developer,403,5051,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",673,Safari,Mac OS,Others
50.199.25.11,-,-,27,12,2037,12,DELETE,/usr/login,502,5126,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3898,Opera,Linux,Mobile
67.91.90.94,-,-,27,12,2037,12,DELETE,/usr/register,502,4984,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2518,Mozilla,Windows,Others
81.166.235.244,-,-,27,12,2037,12,PUT,/usr/admin/developer,403,4985,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3231,Opera,Linux,Mobile
18.30.34.232,-,-,27,12,2037,12,DELETE,/usr/admin,500,5017,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",132,Others,Linux,Mobile
46.176.48.155,-,-,27,12,2037,12,GET,/usr,303,4964,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1125,Opera,Linux,Mobile
76.8.138.174,-,-,27,12,2037,12,PUT,/usr/admin,200,5044,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1466,Opera,Windows,Others
1.95.117.4,-,-,27,12,2037,12,PUT,/usr,303,4877,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2354,Mozilla,Linux,Mobile
3.100.36.94,-,-,27,12,2037,12,PUT,/usr,303,5046,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3568,Opera,Linux,Mobile
243.252.233.156,-,-,27,12,2037,12,DELETE,/usr/login,303,5007,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1119,Safari,iOS,Mobile
172.96.99.196,-,-,27,12,2037,12,POST,/usr/login,502,5051,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1431,Mozilla,Windows,Others
142.36.212.126,-,-,27,12,2037,12,DELETE,/usr,404,4931,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4457,Mozilla,Windows,Others
102.8.121.117,-,-,27,12,2037,12,GET,/usr/register,200,5086,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2838,Others,Windows,Others
53.104.61.86,-,-,27,12,2037,12,PUT,/usr/admin,500,5051,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2881,Safari,iOS,Mobile
48.126.148.168,-,-,27,12,2037,12,POST,/usr/admin,500,4930,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4414,Others,Windows,Others
243.106.95.38,-,-,27,12,2037,12,DELETE,/usr/register,303,5018,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3354,Opera,Windows,Others
205.187.212.72,-,-,27,12,2037,12,PUT,/usr/admin,303,4975,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4034,Mozilla,Linux,Mobile
79.229.5.89,-,-,27,12,2037,12,DELETE,/usr/login,200,4955,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3441,Safari,Mac OS,Others
101.172.42.146,-,-,27,12,2037,12,PUT,/usr/admin/developer,403,4973,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1081,Others,Windows,Others
158.20.25.75,-,-,27,12,2037,12,POST,/usr,403,4934,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3884,Opera,Windows,Others
162.239.150.197,-,-,27,12,2037,12,DELETE,/usr/admin/developer,502,4904,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",625,Chrome,Linux,Mobile
205.194.40.153,-,-,27,12,2037,12,POST,/usr,200,4976,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4309,Mozilla,Linux,Mobile
135.96.114.128,-,-,27,12,2037,12,POST,/usr,502,4971,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",485,Others,Windows,Others
237.220.253.201,-,-,27,12,2037,12,PUT,/usr/register,304,4960,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1739,Mozilla,Linux,Mobile
108.14.71.4,-,-,27,12,2037,12,POST,/usr/login,404,4899,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",307,Chrome,Linux,Mobile
131.145.245.32,-,-,27,12,2037,12,PUT,/usr/register,500,4985,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",4240,Others,Linux,Mobile
10.18.101.77,-,-,27,12,2037,12,GET,/usr,303,5044,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2835,Safari,Mac OS,Others
80.245.19.165,-,-,27,12,2037,12,GET,/usr/register,404,5047,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",529,Safari,iOS,Mobile
133.7.11.37,-,-,27,12,2037,12,PUT,/usr,502,4994,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4948,Chrome,Linux,Mobile
7.213.135.61,-,-,27,12,2037,12,GET,/usr/register,200,4996,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4994,Mozilla,Windows,Others
41.136.205.120,-,-,27,12,2037,12,GET,/usr/register,502,4878,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2923,Others,Linux,Mobile
95.142.114.56,-,-,27,12,2037,12,PUT,/usr,500,4983,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",457,Opera,Windows,Others
32.187.211.116,-,-,27,12,2037,12,POST,/usr/login,403,4962,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3979,Chrome,Linux,Mobile
143.230.179.126,-,-,27,12,2037,12,DELETE,/usr,500,4976,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2663,Mozilla,Linux,Mobile
76.195.202.24,-,-,27,12,2037,12,DELETE,/usr/login,403,4892,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2587,Safari,iOS,Mobile
67.247.82.68,-,-,27,12,2037,12,DELETE,/usr/login,304,5058,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2610,Safari,Mac OS,Others
170.75.92.198,-,-,27,12,2037,12,POST,/usr/register,502,5019,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3602,Opera,Linux,Mobile
236.138.70.109,-,-,27,12,2037,12,POST,/usr/admin,403,4936,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,3799,Mozilla,Linux,Mobile
173.99.90.122,-,-,27,12,2037,12,GET,/usr/register,304,4985,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,778,Mozilla,Linux,Mobile
211.206.150.192,-,-,27,12,2037,12,DELETE,/usr/login,304,4947,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",194,Others,Linux,Mobile
164.212.214.59,-,-,27,12,2037,12,DELETE,/usr/register,303,4996,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",892,Opera,Windows,Others
121.177.113.9,-,-,27,12,2037,12,POST,/usr/admin/developer,304,4954,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1181,Opera,Windows,Others
158.93.158.228,-,-,27,12,2037,12,GET,/usr/login,403,5013,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4182,Others,Windows,Others
249.124.134.190,-,-,27,12,2037,12,PUT,/usr,404,5054,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3500,Others,Linux,Mobile
202.81.247.185,-,-,27,12,2037,12,PUT,/usr/login,304,5034,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3615,Opera,Linux,Mobile
240.202.224.161,-,-,27,12,2037,12,DELETE,/usr/admin,304,5046,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3457,Safari,iOS,Mobile
166.123.52.101,-,-,27,12,2037,12,DELETE,/usr/login,200,4982,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,118,Mozilla,Windows,Others
54.24.188.74,-,-,27,12,2037,12,DELETE,/usr/admin/developer,200,5008,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1716,Safari,Mac OS,Others
73.233.134.98,-,-,27,12,2037,12,PUT,/usr/login,403,5023,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2482,Chrome,Windows,Others
202.50.63.232,-,-,27,12,2037,12,POST,/usr/admin,502,4973,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",4154,Others,Linux,Mobile
86.1.6.201,-,-,27,12,2037,12,PUT,/usr,303,4951,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1461,Mozilla,Windows,Others
65.74.111.74,-,-,27,12,2037,12,POST,/usr/admin,502,5044,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1610,Chrome,Windows,Others
